,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dense_neurons,param_dropout,param_epochs,param_filters,param_layout,param_pooling,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
48,66.06243586540222,0.9939684509182882,1.2500335375467937,0.011662919145183605,128,0.1,10,32,3x3,,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 32, 'layout': '3x3', 'pooling': None}",0.9521883677739379,0.8609549580014385,0.932353090845334,0.9151654722069035,0.03917860334863312,43
49,59.473199446996055,2.5550373929769985,1.037295897801717,0.017910686623031233,128,0.1,10,32,3x3,1,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 32, 'layout': '3x3', 'pooling': 1}",0.9082403240636687,0.9211024384385768,0.9351301010533662,0.9214909545185371,0.010981142478425078,36
50,86.1446160475413,0.7647793905449832,1.3526935577392578,0.020538857793127606,128,0.1,10,32,5x5,,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 32, 'layout': '5x5', 'pooling': None}",0.9406458632837271,0.9501573220106658,0.9663043814698756,0.9523691889214229,0.010591164723498065,11
51,80.90336394309998,1.5725308503035091,1.1562712987263997,0.06214362080607173,128,0.1,10,32,5x5,1,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 32, 'layout': '5x5', 'pooling': 1}",0.939321491040183,0.9188677500472421,0.9637427901174683,0.940644010401631,0.01834401080138795,18
52,239.05291875203451,13.437358360390478,2.22312068939209,0.026823285297328466,128,0.1,10,32,2*3x3,,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 32, 'layout': '2*3x3', 'pooling': None}",0.9555047104264227,0.9670384946403885,0.9622891880452134,0.9616107977040081,0.004733019097423399,2
53,241.34875877698263,0.27628618416389117,2.2009878158569336,0.18520436817274938,128,0.1,10,32,2*3x3,1,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 32, 'layout': '2*3x3', 'pooling': 1}",0.9563830753776583,0.9448726576972719,0.9647380003049217,0.9553312444599507,0.008144025230781612,9
54,33.02215766906738,0.27844551789774497,0.7794501781463623,0.04409376269058933,128,0.5,10,8,3x3,,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 8, 'layout': '3x3', 'pooling': None}",0.9196212057334515,0.9236464113244267,0.8944698056078393,0.9125791408885725,0.012910243691087868,46
55,31.4211483001709,0.5796945299344386,0.6737628777821859,0.0015098080908666643,128,0.5,10,8,3x3,1,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 8, 'layout': '3x3', 'pooling': 1}",0.8690230347116024,0.8995384399529324,0.896637692506911,0.8883997223904819,0.013752468941733875,63
56,47.053620179494224,4.577616104645559,0.8724251588185629,0.0360658730424978,128,0.5,10,8,5x5,,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 8, 'layout': '5x5', 'pooling': None}",0.9245381731628017,0.9541129931730061,0.908308600233302,0.92898658885637,0.018962276670287482,24
57,49.44072882334391,0.1651219873424774,0.8381373087565104,0.00802105379134938,128,0.5,10,8,5x5,1,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 8, 'layout': '5x5', 'pooling': 1}",0.8834821676423366,0.9118448965192967,0.9531939965982831,0.9161736869199721,0.028623866426993178,41
58,57.30528322855631,2.8946386423215165,1.0203854242960613,0.03042036878203615,128,0.5,10,8,2*3x3,,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 8, 'layout': '2*3x3', 'pooling': None}",0.9354065240223178,0.9464438778565404,0.8988090757688156,0.9268864925492246,0.020358647543669672,27
59,57.13840929667155,2.6015739344405717,1.0398943424224854,0.024328941190693655,128,0.5,10,8,2*3x3,1,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 8, 'layout': '2*3x3', 'pooling': 1}",0.9437877165403834,0.9103527295383412,0.9533395594123057,0.9358266684970102,0.01843005878295862,22
60,41.715820709864296,1.495100111248944,0.9259954293568929,0.020317573942781587,128,0.5,10,16,3x3,,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 16, 'layout': '3x3', 'pooling': None}",0.9124334063609959,0.8981460789971871,0.9400838738033809,0.9168877863871879,0.01740834635770836,40
61,38.640130837758385,0.07387633827198078,0.9053410689036051,0.18622198728825878,128,0.5,10,16,3x3,1,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 16, 'layout': '3x3', 'pooling': 1}",0.9148954966606972,0.9178108897704441,0.9063157025805281,0.9130073630038898,0.0048791132160314575,45
62,62.7840481599172,1.347434197178053,1.1181095441182454,0.07395223847478959,128,0.5,10,16,5x5,,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 16, 'layout': '5x5', 'pooling': None}",0.9324620408765735,0.8780952670630126,0.9570746794556714,0.9225439957984191,0.03299709693393894,35
63,56.54670079549154,2.743529690753845,0.9257140954335531,0.010197588274465057,128,0.5,10,16,5x5,1,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 16, 'layout': '5x5', 'pooling': 1}",0.9145409249713908,0.9033596669469317,0.8789383868117854,0.8989463262433693,0.014865919928387237,56
64,98.42486023902893,9.453022263220781,1.4112528959910076,0.013806184837857408,128,0.5,10,16,2*3x3,,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 16, 'layout': '2*3x3', 'pooling': None}",0.9481687106872225,0.9500279208024657,0.960527720120556,0.9529081172034147,0.0054410738538353655,10
65,100.60604627927144,0.5302094094304636,1.2178843021392822,0.017961561891777823,128,0.5,10,16,2*3x3,1,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 16, 'layout': '2*3x3', 'pooling': 1}",0.9326250348792419,0.9455950731579656,0.9367184844630673,0.9383128641667583,0.0054136868655625305,21
66,62.6789866288503,6.552534963627547,1.238275369008382,0.0042718103694986366,128,0.5,10,32,3x3,,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '3x3', 'pooling': None}",0.9444241822503523,0.920184035007373,0.9166171152593842,0.9270751108390365,0.012353769687787605,26
67,60.03891468048096,0.6491843124608999,0.9988635381062826,0.015663983019844063,128,0.5,10,32,3x3,1,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '3x3', 'pooling': 1}",0.8542384450700292,0.9325945159149874,0.9359093397799964,0.907580766921671,0.037742986012477546,50
68,84.98201831181844,5.337382491727588,1.4845112959543865,0.0468645430094049,128,0.5,10,32,5x5,,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '5x5', 'pooling': None}",0.9230488268234541,0.9578454309237635,0.9644534293006843,0.9484492290159673,0.018162263704237954,12
69,80.96719725926717,0.547600430832636,1.1650071144104004,0.05659099392220679,128,0.5,10,32,5x5,1,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '5x5', 'pooling': 1}",0.94462802187142,0.9261653902150563,0.9513949301161513,0.9407294474008759,0.010662444469008039,17
70,231.38336189587912,22.513845592231284,2.3092148303985596,0.07782085250675913,128,0.5,10,32,2*3x3,,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '2*3x3', 'pooling': None}",0.9547847252045487,0.9596286932609626,0.96915233359696,0.9611885840208237,0.0059683603061726955,3
71,244.45246481895447,0.8806673633068053,2.1328628857930503,0.13224341847735027,128,0.5,10,32,2*3x3,1,"{'dense_neurons': 128, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '2*3x3', 'pooling': 1}",0.9565016785299819,0.9492319049006448,0.9755504498300556,0.960428011086894,0.011097402618359389,5
